,PortfolioValue_min,PortfolioValue_max,PortfolioValue_mean,PortfolioValue_std,PortfolioValue_end,PortfolioValue_1st,PortfolioValue_median,PortfolioValue_3rd,CumulativeProfit_min,CumulativeProfit_max,CumulativeProfit_mean,CumulativeProfit_std,CumulativeProfit_end,CumulativeProfit_1st,CumulativeProfit_median,CumulativeProfit_3rd
58,9662.323867187511,50909.07609375002,20910.37864262895,10000.813477215053,13565.577890625043,13428.205898437514,17957.421835937515,25877.47593750002,-3128.6247265625007,0.0,-743.350364122659,629.3378100981028,-3128.6247265625007,-1435.4777343750004,-449.18332031250037,-258.036171875
59,7365.354003906242,36984.79111328126,15955.857270868562,7476.705708633192,11984.05529296874,10196.389589843742,13616.234082031264,21071.403652343753,-2591.7363476562505,0.0,-1411.7873321857112,848.07540993209,-1611.54482421875,-2039.108652343749,-1518.6752148437495,-696.07732421875
60,8915.362675781245,48865.27986328126,21329.42648303363,10160.203328697678,12457.982714843783,12856.067949218745,18906.03560546875,28369.653886718756,-4001.0270898437507,0.0,-1383.5255443141912,890.4055933519105,-4001.0270898437507,-2232.4957226562497,-1157.5619726562504,-636.4465820312502
61,9092.310019531255,40727.981621093786,18846.151572153856,7291.212035180582,9548.450722656278,12055.934355468757,18044.0165625,23173.08861328126,-1505.7226757812507,616.67970703125,-343.28982098725305,585.395860463128,-1298.6988867187508,-545.3028320312508,-357.20796875000013,0.0
62,9221.64279296875,39444.58533203126,16908.264723229386,7955.417140326935,14060.176113281248,10211.585292968757,13846.407949218763,21697.84103515626,-1757.1439257812494,0.0,-706.306826507219,547.2214347231833,-115.18298828125018,-1141.0790039062504,-460.33931640624985,-227.80802734374984
63,9174.908535156272,43341.619042968785,19876.605405502098,8313.132129483993,12749.659238281281,12545.74900390625,17736.360253906263,25776.843808593774,-2719.0358398437493,0.0,-1005.195966746065,634.653843489953,-2719.0358398437493,-1679.2276367187496,-833.4645507812498,-510.4762304687501
64,10312.542226562502,48802.95650390624,21892.07663966978,9589.496292804433,14460.393457031265,13599.38412109375,19786.347011718757,28681.218457031253,-3161.6625976562495,116.65865234375,-842.3167204165582,749.6778912414172,-3161.6625976562495,-1631.5436523437497,-549.78369140625,-99.82681640624999
65,8705.367109375004,39824.79730468751,16832.228485403397,8164.034250804962,11902.541171875002,10595.619375000006,14082.45728515625,21231.59001953125,-1694.41376953125,0.0,-778.0629117821607,500.41968018586374,-217.50761718750053,-1179.2674218750003,-678.9217968750003,-288.1789843750001
66,8601.747226562526,44864.236992187536,20372.424157331254,9103.996649728782,13687.19488281254,13398.001308593764,18437.805351562525,25340.211445312518,-2049.1297656249994,0.0,-816.7091456856463,565.040800082167,-1833.4667578125002,-1063.2742578124996,-704.2651953124998,-461.45335937499976
67,8872.925683593754,38222.04482421876,15937.801857562115,7394.320324670552,11932.245917968754,10121.107988281256,13279.309707031245,20084.231503906267,-2014.6969335937501,0.0,-1065.7887336189517,601.0357018065266,-618.6638867187492,-1536.4693945312501,-1273.7884570312494,-526.1748046875001
68,8901.32482421878,36305.33439453128,15986.453278079502,7208.2358542793345,12641.856230468784,9718.146347656288,13495.664160156284,20593.41001953127,-2120.3465234375003,14.739238281249886,-814.6845219213386,557.7896928615783,14.739238281249886,-832.4780273437502,-816.6381054687499,-452.0836132812501
69,9612.707910156249,50229.1543945313,20847.480294045934,9735.108045277068,12435.196386718828,12642.694550781267,18397.021152343827,26234.566933593767,-2966.4519335937507,0.0,-938.5933106789803,649.6515518657455,-2966.4519335937507,-1512.921347656251,-661.7735351562503,-387.3050976562502
70,9340.736699218774,47189.49470703131,20285.85997463582,8779.081443534868,12128.887441406298,13464.138183593768,18529.532402343782,24571.908496093783,-3054.57138671875,0.0,-1053.886893657323,707.7319076021154,-3054.57138671875,-1898.2971679687503,-760.8920507812497,-633.2466210937495
