,PortfolioValue_min,PortfolioValue_max,PortfolioValue_mean,PortfolioValue_std,PortfolioValue_end,PortfolioValue_1st,PortfolioValue_median,PortfolioValue_3rd,CumulativeProfit_min,CumulativeProfit_max,CumulativeProfit_mean,CumulativeProfit_std,CumulativeProfit_end,CumulativeProfit_1st,CumulativeProfit_median,CumulativeProfit_3rd
31,10000.0,29871.77453125004,16010.801046415698,4880.985910411777,16224.41402343753,12768.785585937514,14408.787148437514,17464.742382812525,-415.8999804687501,3777.198359375001,1536.4134229277774,1415.791399528507,3452.4638671874986,488.67044921874987,604.8051953125,2952.0329687500007
32,10291.728281250009,25921.025664062516,16168.692455592327,4244.907085353907,17814.1812890625,12947.226015625001,15260.656132812508,18585.306796875004,-386.80978515624986,3899.651992187501,1442.3339201312115,1311.5704967360637,3892.48546875,437.54839843750005,547.4534765625,2753.8718750000007
33,9993.265371093748,22639.46921875002,14389.67931805249,2509.313291336543,15461.285351562508,12577.749140625001,14501.618242187506,15038.911562500003,-360.9984765625,4376.325898437501,1540.7722155672802,1303.0431024478214,4376.325898437501,633.2155468750005,779.3259765625005,2861.5099999999998
34,10000.0,36872.33050781253,17181.897441406258,5968.397191720173,17734.725117187518,12986.525273437506,15416.28550781251,18598.97371093752,-416.1276562500001,4240.657968750002,1695.4364033030372,1554.434674109587,3391.4059375000015,398.7615625000001,621.6724609375,3076.9983593749994
35,9986.534921875003,34279.23042968754,17000.976303411167,5390.85063095224,16694.030898437526,13395.897812499998,16157.951875000006,18891.01593750001,-351.4325,3497.9817578125007,1324.683880723205,1367.1743994190335,2810.3903125000024,100.48593750000013,201.79935546874995,2747.1767187500027
36,10313.04701171875,34279.98193359378,17351.399446194566,4787.561933545443,16084.543457031274,13709.20052734375,16351.002246093762,20971.70568359376,-370.15259765624995,4149.176933593751,1625.8647588571478,1537.7382198940977,2910.640410156252,190.48080078124994,560.8852929687497,3105.52884765625
37,10312.542226562502,26477.56128906251,14908.527617085883,3147.158889289378,17686.985546875003,12764.70720703125,15252.205898437507,15976.113593750002,-368.4174609375001,4595.801484375003,1602.5239102131582,1349.0178784503094,4595.801484375003,626.8722265625001,771.8746875000002,3036.6853515625044
38,10312.5422265625,25429.937128906284,15242.709160054646,3741.537751252895,16288.495800781277,12829.50708984376,14124.501542968765,16421.99759765628,-382.7675976562501,3464.6724804687506,1460.1954018234592,1237.1563626022817,3085.9775195312513,571.5658593750001,824.26876953125,2575.5281054687507
39,10062.29244140625,22361.489628906264,15872.506571462833,3092.2834354484726,17852.900488281255,13780.180683593753,16547.798183593753,17843.691582031257,-410.8025976562499,3903.6033789062485,1397.409838994211,1357.803014339083,3898.972675781248,227.93720703125013,391.6519140625,2724.1097851562486
40,10291.264101562516,23278.33875000003,14330.513925598354,2926.6559592521194,14878.331210937522,12236.333359375018,13890.225937500025,15983.04511718752,-511.73330078124985,4346.460195312501,1464.5469911103348,1365.868695292447,4346.460195312501,405.629140625,531.7391796875,2948.1022265625006
41,9999.49521484375,27844.751503906275,16425.9968970311,5374.282515932055,18794.94279296876,11560.051113281248,15133.737089843757,20246.373222656264,-602.3347656250002,4005.9294726562507,1320.8290812995904,1298.3848181227577,3953.452167968751,328.56083984375005,408.5182226562499,2651.9019726562506
42,9903.490488281257,25888.694355468764,14930.397772055483,3711.847193627154,14503.764238281256,12369.141074218758,13887.164433593753,16284.939082031258,-516.28357421875,4548.429550781249,1328.7465025242257,1462.7041685303343,4548.429550781249,-2.3313085937496716,195.8858007812501,2740.4670898437485
43,10091.875292968767,19150.506464843787,14492.936909814829,2794.7926068232687,18040.76568359378,11593.308378906264,14748.92556640626,17094.003417968786,-599.7769921874999,3778.7622851562505,1226.6427652672996,1286.8230354823268,3753.9912304687505,188.21173828125004,352.73384765625,2445.6877539062493
44,9999.49521484375,27503.104492187522,16632.67227674217,4572.415390458942,17602.79894531251,12783.391816406249,15892.939160156257,19455.53085937501,-379.7548046874999,4695.1508984375005,1942.1826673874873,1739.6042975588643,4556.5202343750025,403.7540625000002,879.3243945312499,3702.169179687501
45,10000.0,28717.972734375013,17854.87280150478,5307.898467449626,19953.843359374998,12922.468769531246,16447.486289062494,22337.305742187502,-391.175078125,5028.227187500001,1903.3879298907389,1811.395830317043,5000.988242187501,159.44714843750018,676.16482421875,3760.2741015624993
46,10000.0,26402.33781250003,14500.54006300405,3364.2660279981983,17144.64257812502,12055.482031250009,13918.224687500016,15777.335957031259,-431.97876953125007,4535.119453125001,1505.5864964473858,1391.164174027394,4535.119453125001,452.08490234374995,505.85550781249987,2993.010546875
47,10000.0,18671.49546875001,14349.557981574375,2494.732006881051,16832.9934375,12093.391015625006,13923.443984375006,16679.527949218747,-624.5363085937499,4023.4686328125013,1442.6125195312497,1389.3656410491878,4023.4686328125013,486.70546874999985,552.5707226562499,2741.998359374999
48,10313.04701171875,26122.358535156265,16142.33696099035,4436.703813755255,17538.407558593753,12563.881484375002,14977.506464843755,19215.80673828126,-269.49015625000004,4231.176152343752,1582.7062515649397,1373.1330594505996,4231.176152343752,541.1773632812502,640.3157226562503,3017.1751367187526
49,9999.495214843751,23481.11964843753,14598.014013763348,3012.64428618693,16663.267695312516,12354.575078125017,14609.264492187524,16262.814492187526,-570.5583984374999,4025.487031249998,1151.2696936174877,1248.0175121171064,4025.487031249998,106.97052734374995,309.7481640625,2394.782734374999
50,10000.0,38834.61332031253,16272.573078844473,6145.583332331089,14943.869882812523,12184.206093750006,14208.49828125001,16425.212968750006,-410.99253906250004,3643.0508593749996,1432.852860301769,1284.1130946281974,2033.7533203125001,531.8140820312499,577.8151953125001,2516.1388671874993
51,10000.0,28251.681269531287,15376.416183561245,4324.160941211509,15202.34740234378,12428.375273437501,14002.291699218757,17102.50302734376,-496.2548242187499,3677.518144531251,1513.305862139048,1358.280924924988,3448.6136132812508,491.1747851562499,574.8918749999998,2892.71642578125
52,9943.538378906258,29673.30126953127,15019.954370528754,3917.7778702256655,14682.538496093759,12090.74951171875,14710.284746093763,16178.190292968757,-467.17443359375,4108.5108398437515,1388.7610348310689,1383.5555757216011,4108.5108398437515,74.96384765625017,429.3735156250001,2818.9029101562523
53,9999.0353125,24913.27806640627,15819.65496868091,4016.8759336396497,20248.52248046876,11991.295097656264,15810.152949218758,17789.196542968763,-480.57035156250004,4353.68291015625,1522.5875878601405,1392.0042430710328,4328.91185546875,462.37349609374985,573.8106640624999,2791.986386718752
54,10000.0,35363.611679687536,17391.599510865155,6084.856828786349,16722.911757812526,12465.48822265625,15665.182382812502,21257.825546875007,-400.75392578124996,4053.945820312501,1740.366691902153,1540.1574313741012,3686.9139062500008,337.6146875000002,839.44322265625,3218.5628124999985
55,9999.495214843751,22750.19820312501,15813.329043253287,3503.9537524911316,17134.283554687503,12468.537148437506,15633.24046875,19108.504921875003,-404.6363085937501,4765.9348046875,1908.0194090221778,1714.024777641924,4762.592851562501,404.5629296875002,798.50068359375,3582.7805859375003
56,9714.869296875011,35280.36785156253,17023.36461287072,5552.223537822459,16115.72304687502,12295.816953125002,16250.003320312506,19863.981679687513,-500.4149414062499,4085.925820312502,1653.481310260309,1691.8645132212157,3716.448359375003,-85.6661718749999,550.00939453125,3295.7487109375
57,10313.04701171875,24458.43882812502,16051.461779599713,4094.947398360908,19523.751250000012,12535.869882812507,15362.17832031251,19973.194804687522,-349.2139453125,4213.724062500002,1673.0973346652256,1368.1251262777848,4163.096875000004,687.071640625,831.9935937500001,3034.308984375003
58,10309.326425781253,24824.19580078127,15841.042359379071,4141.6006104619655,18482.339511718754,12157.743769531253,15495.547246093753,17633.552949218756,-429.82220703124995,4092.1451367187515,1472.509074633358,1405.6997496864153,4092.1451367187515,388.46007812500005,417.66580078125,2923.314433593751
59,10000.0,23580.92244140627,15559.437069296322,3607.3351243504035,16362.018339843768,12984.745097656263,14092.521542968761,18462.49677734377,-479.4057617187499,3494.652988281251,1263.6834653843655,1304.9140540609885,3444.85255859375,172.20082031250004,386.92107421875016,2497.34044921875
60,10000.0,25571.486718750013,15895.915941625752,3508.901140783472,16526.031289062503,12786.0923046875,16121.409453125003,18653.597031250007,-302.48681640625006,4254.4887499999995,1619.0458035046502,1315.6498201340635,4254.4887499999995,614.49765625,747.6210937500001,2932.398359375
61,9999.495214843751,29490.307441406287,16378.80310008293,5101.534677424801,16563.395722656278,12439.605410156257,14632.591582031253,18562.83169921876,-292.21875000000006,4769.585683593748,2010.770191938735,1730.915200520493,4176.600214843748,731.6416601562498,894.9214453125,3656.5615429687496
62,10111.969355468756,29695.396386718778,17142.429171029537,5221.058640206862,17517.286503906267,13196.30771484375,15717.115097656257,20474.21099609376,-364.4967382812501,4592.413144531253,1890.198447275788,1755.9663690405189,4193.9367382812525,231.44783203125027,724.2313867187504,3537.103183593752
