,PortfolioValue_min,PortfolioValue_max,PortfolioValue_mean,PortfolioValue_std,PortfolioValue_end,PortfolioValue_1st,PortfolioValue_median,PortfolioValue_3rd,CumulativeProfit_min,CumulativeProfit_max,CumulativeProfit_mean,CumulativeProfit_std,CumulativeProfit_end,CumulativeProfit_1st,CumulativeProfit_median,CumulativeProfit_3rd
27,9997.31791015625,15149.934121093742,11824.881950334819,1235.0509377036399,12206.785957031243,10744.505058593752,11490.434746093748,12625.803613281245,-67.8098828125,930.2333398437502,395.0578628445265,376.8024686374053,560.99423828125,34.47455078125007,136.70957031250006,739.25947265625
28,10000.0,13771.438925781244,11308.547170880236,1054.5399711993268,11964.116230468742,10443.646347656244,10936.671269531249,11957.835019531243,-206.15728515625,780.4461132812501,209.52843810656057,264.2673963435309,780.4461132812501,-5.537167968750005,60.1962109375,437.51810546875004
29,10000.0,16522.662031249998,11703.494342609665,1342.8023068347154,12242.596992187495,10712.612656249998,11533.786796874996,11922.511210937499,-52.0956640625,1052.9867968749995,386.8102040469718,329.91479102549755,1052.9867968749995,91.1978125,190.06703124999999,692.8509765624997
30,10313.16234375,17231.355507812495,12057.444699995145,1618.7795123332291,12832.382851562497,10930.55470703125,11480.038789062502,12809.390117187497,-76.69929687500002,789.3800390625001,340.7409531492624,329.98716965571595,789.3800390625001,0.0,143.55730468749996,687.0575390625002
31,10000.0,14206.860683593752,11800.79745001941,1046.7474075044647,12892.24732421875,10867.534160156254,11521.087714843752,12907.942792968752,-35.12681640625,698.8593164062503,305.4082658433619,271.68165487886927,607.0319726562503,25.064042968750016,194.09353515625003,602.8011523437502
32,9979.95119140625,14869.882128906247,11434.163066163625,971.1352638895626,12045.491113281249,10672.00505859375,11244.726093749998,12045.491113281249,-89.61060546875001,1324.1379101562502,575.6180220060172,517.8620152565744,1324.1379101562502,133.36857421875,191.80451171875,1082.19876953125
33,10000.0,13967.706113281245,11706.871930560947,1019.1217687927724,12620.841230468744,10831.152792968749,11597.714042968753,12497.897949218745,-91.43712890625,913.8987304687503,414.5482856172361,395.72393458445487,887.7459960937505,53.1498046875,118.04755859375,834.4113476562502
34,10000.0,14073.745410156253,11756.469425951087,986.1937623492433,13808.60236328125,11006.72771484375,11494.21595703125,12484.117929687498,-146.22457031250002,1077.5263085937502,343.4235258152175,414.3920621502009,1077.5263085937502,-44.73103515625,0.0,757.6261523437503
35,10000.0,12977.73439453125,11477.26850240198,770.7983706231412,12977.73439453125,10852.332480468749,11281.213847656249,12187.36107421875,-146.89812500000002,1690.3529882812497,665.7686574388586,723.4643555503947,1690.3529882812497,-3.8358593750000054,0.218496093749998,1466.3374414062498
36,10000.0,14290.237812499996,11642.885135505629,1094.3311899161058,12079.752929687496,10963.550664062499,11265.715703124999,12179.243203125,-199.65328125000002,817.8100781250004,258.74975786102493,284.7328540107741,817.8100781250004,0.0,135.91671875,559.5982421875002
