Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-10-23 15:00:00+00:00,66431.328125,66431.328125,65839.8828125,65859.484375,1258790912,0.0,0.0
2024-10-23 16:30:00+00:00,65855.890625,66036.796875,65584.0390625,65617.546875,1358850048,0.0,0.0
2024-10-23 18:00:00+00:00,65626.9609375,66247.6796875,65198.04296875,66208.765625,1912995840,0.0,0.0
2024-10-23 19:30:00+00:00,66157.96875,66591.2421875,66108.34375,66591.2421875,1034389504,0.0,0.0
2024-10-23 21:00:00+00:00,66588.7109375,66588.7109375,66299.6328125,66299.6328125,195762176,0.0,0.0
2024-10-23 22:30:00+00:00,66307.2890625,66714.2109375,66297.5390625,66671.0,293642240,0.0,0.0
2024-10-24 00:00:00+00:00,66637.390625,67511.2890625,66459.359375,67175.6171875,1542758400,0.0,0.0
2024-10-24 01:30:00+00:00,67195.078125,67374.71875,67033.8515625,67374.71875,745963520,0.0,0.0
2024-10-24 03:00:00+00:00,67381.0078125,67381.0078125,67144.0078125,67258.3671875,339341312,0.0,0.0
2024-10-24 04:30:00+00:00,67255.7109375,67388.5390625,67207.9453125,67293.0390625,213225472,0.0,0.0
2024-10-24 06:00:00+00:00,67291.921875,67380.84375,67054.0,67172.6171875,117993472,0.0,0.0
2024-10-24 07:30:00+00:00,67182.15625,67227.5546875,66830.1796875,66844.46875,46698496,0.0,0.0
2024-10-24 09:00:00+00:00,66830.015625,66986.734375,66713.2578125,66986.734375,50776064,0.0,0.0
2024-10-24 10:30:00+00:00,66953.65625,67227.6953125,66880.046875,67177.625,429729792,0.0,0.0
2024-10-24 12:00:00+00:00,67199.0546875,67674.1171875,67199.0546875,67619.40625,595281920,0.0,0.0
2024-10-24 13:30:00+00:00,67560.0234375,67879.015625,67481.234375,67720.078125,1003448320,0.0,0.0
2024-10-24 15:00:00+00:00,67731.171875,67862.28125,67342.59375,67571.8671875,1337344,0.0,0.0
2024-10-24 16:30:00+00:00,67596.1015625,67779.390625,67419.8828125,67610.1953125,12519424,0.0,0.0
2024-10-24 18:00:00+00:00,67604.828125,68009.7578125,67602.7265625,68009.7578125,0,0.0,0.0
2024-10-24 19:30:00+00:00,68054.2734375,68271.9140625,67978.8046875,68143.5625,636266496,0.0,0.0
2024-10-24 21:00:00+00:00,68142.890625,68779.9296875,68142.890625,68357.1640625,1139496960,0.0,0.0
2024-10-24 22:30:00+00:00,68338.2265625,68338.2265625,68052.59375,68171.65625,172593152,0.0,0.0
2024-10-25 00:00:00+00:00,68160.875,68228.34375,67845.546875,67928.7109375,91195392,0.0,0.0
2024-10-25 01:30:00+00:00,67956.359375,68028.078125,67820.2578125,68024.59375,18814976,0.0,0.0
2024-10-25 03:00:00+00:00,68021.03125,68195.1796875,67680.09375,67689.234375,215549952,0.0,0.0
2024-10-25 04:30:00+00:00,67712.828125,67817.0546875,67601.609375,67711.375,389947392,0.0,0.0
2024-10-25 06:00:00+00:00,67704.5390625,67808.796875,67267.9921875,67267.9921875,355495936,0.0,0.0
2024-10-25 07:30:00+00:00,67253.3984375,67690.3828125,67253.3984375,67614.7734375,773269504,0.0,0.0
2024-10-25 09:00:00+00:00,67605.0234375,67785.015625,67490.890625,67785.015625,157048832,0.0,0.0
2024-10-25 10:30:00+00:00,67768.703125,68120.1640625,67747.59375,68083.0703125,417470464,0.0,0.0
2024-10-25 12:00:00+00:00,68071.3203125,68231.5,67934.9921875,67995.3359375,72726528,0.0,0.0
2024-10-25 13:30:00+00:00,67970.4296875,68703.5546875,67727.4765625,68305.640625,929187840,0.0,0.0
2024-10-25 15:00:00+00:00,68292.671875,68479.3125,67399.5234375,67716.015625,1109141504,0.0,0.0
2024-10-25 16:30:00+00:00,67602.125,67786.578125,66785.5390625,66785.5390625,1066670080,0.0,0.0
2024-10-25 18:00:00+00:00,66803.6796875,67478.5546875,65984.421875,66829.1640625,5646290944,0.0,0.0
2024-10-25 19:30:00+00:00,66785.2734375,66992.40625,66465.9140625,66775.2890625,567943168,0.0,0.0
2024-10-25 21:00:00+00:00,66753.9609375,67244.6484375,66753.9609375,67101.296875,39157760,0.0,0.0
2024-10-25 22:30:00+00:00,67124.2421875,67134.9453125,65596.734375,66624.6875,3552174080,0.0,0.0
2024-10-26 00:00:00+00:00,66599.015625,66744.7890625,66465.140625,66648.1171875,1127747584,0.0,0.0
2024-10-26 01:30:00+00:00,66649.6953125,66891.3515625,66368.609375,66751.7578125,685821952,0.0,0.0
2024-10-26 03:00:00+00:00,66738.1015625,66871.8125,66631.7890625,66857.5703125,157827072,0.0,0.0
2024-10-26 04:30:00+00:00,66858.7890625,67108.0234375,66799.859375,67056.7578125,99467264,0.0,0.0
2024-10-26 06:00:00+00:00,67044.375,67137.09375,66972.3203125,66972.3203125,54267904,0.0,0.0
2024-10-26 07:30:00+00:00,66978.890625,67074.6171875,66919.90625,67067.5234375,0,0.0,0.0
2024-10-26 09:00:00+00:00,67061.6171875,67158.59375,66980.0859375,67065.1015625,19877888,0.0,0.0
2024-10-26 10:30:00+00:00,67090.3046875,67097.5078125,66893.8359375,67051.8984375,47476736,0.0,0.0
2024-10-26 12:00:00+00:00,67049.171875,67074.234375,66841.421875,66974.3984375,205991936,0.0,0.0
2024-10-26 13:30:00+00:00,66986.1171875,67020.4296875,66683.1328125,66683.1328125,23203840,0.0,0.0
2024-10-26 15:00:00+00:00,66717.5078125,66909.84375,66717.5078125,66858.828125,18575360,0.0,0.0
2024-10-26 16:30:00+00:00,66894.8984375,67037.25,66851.34375,66970.703125,7532544,0.0,0.0
2024-10-26 18:00:00+00:00,66974.3125,67050.2421875,66947.2734375,67027.7265625,0,0.0,0.0
2024-10-26 19:30:00+00:00,67029.078125,67314.0625,66987.015625,67159.1875,7456768,0.0,0.0
2024-10-26 21:00:00+00:00,67165.375,67172.5,67024.171875,67046.078125,5408768,0.0,0.0
2024-10-26 22:30:00+00:00,67057.8359375,67111.6875,67009.8515625,67009.8515625,837632,0.0,0.0
2024-10-27 00:00:00+00:00,67016.796875,67017.7265625,66850.9375,66886.4765625,0,0.0,0.0
2024-10-27 01:30:00+00:00,66870.5078125,67016.53125,66870.5078125,66953.6484375,0,0.0,0.0
2024-10-27 03:00:00+00:00,66952.3828125,67202.4609375,66928.015625,67147.34375,43797504,0.0,0.0
2024-10-27 04:30:00+00:00,67124.734375,67139.53125,67055.6484375,67090.3671875,17314816,0.0,0.0
2024-10-27 06:00:00+00:00,67077.34375,67118.890625,67036.7890625,67100.09375,0,0.0,0.0
2024-10-27 07:30:00+00:00,67099.984375,67167.953125,67088.0625,67128.3671875,15673344,0.0,0.0
2024-10-27 09:00:00+00:00,67130.7421875,67130.7421875,67024.484375,67039.953125,105136128,0.0,0.0
2024-10-27 10:30:00+00:00,67039.1015625,67079.3984375,66967.7265625,67043.546875,19577856,0.0,0.0
2024-10-27 12:00:00+00:00,67046.6875,67678.84375,67038.796875,67646.796875,590266368,0.0,0.0
2024-10-27 13:30:00+00:00,67609.953125,67660.4140625,67526.0703125,67610.5859375,102000640,0.0,0.0
2024-10-27 15:00:00+00:00,67631.2421875,67767.3984375,67618.28125,67622.0078125,98913280,0.0,0.0
2024-10-27 16:30:00+00:00,67615.28125,67888.3203125,67591.6328125,67668.953125,289129472,0.0,0.0
2024-10-27 18:00:00+00:00,67663.46875,67718.625,67486.5703125,67718.625,189113344,0.0,0.0
2024-10-27 19:30:00+00:00,67750.5859375,67819.359375,67671.2265625,67695.859375,159276032,0.0,0.0
2024-10-27 21:00:00+00:00,67692.03125,68221.3125,67662.3671875,68221.3125,1184055296,0.0,0.0
2024-10-27 22:30:00+00:00,68205.2890625,68205.2890625,67933.296875,67933.296875,681488384,0.0,0.0
2024-10-28 00:00:00+00:00,67974.59375,68009.453125,67693.9375,67706.5390625,776974336,0.0,0.0
2024-10-28 01:30:00+00:00,67702.4453125,67742.078125,67602.6484375,67711.3515625,481878016,0.0,0.0
2024-10-28 03:00:00+00:00,67715.828125,67885.546875,67595.125,67595.125,410826752,0.0,0.0
2024-10-28 04:30:00+00:00,67604.0703125,67843.21875,67543.765625,67820.125,481605632,0.0,0.0
2024-10-28 06:00:00+00:00,67821.890625,68551.21875,67726.5546875,68517.7578125,1389209600,0.0,0.0
2024-10-28 07:30:00+00:00,68531.859375,68531.859375,68242.921875,68245.796875,1282113536,0.0,0.0
2024-10-28 09:00:00+00:00,68242.890625,68626.390625,68159.765625,68626.390625,691048448,0.0,0.0
2024-10-28 10:30:00+00:00,68655.2421875,68742.7578125,68458.21875,68669.5,878622720,0.0,0.0
2024-10-28 12:00:00+00:00,68672.8828125,68992.671875,68529.421875,68927.9453125,1552171008,0.0,0.0
2024-10-28 13:30:00+00:00,68913.671875,69225.3203125,68668.203125,68872.125,3013748736,0.0,0.0
2024-10-28 15:00:00+00:00,68800.359375,68806.9375,68431.8203125,68773.875,1597972480,0.0,0.0
2024-10-28 16:30:00+00:00,68752.8359375,69150.2890625,68480.0234375,68968.4296875,1812918272,0.0,0.0
2024-10-28 18:00:00+00:00,68930.828125,69854.609375,68856.46875,69720.9296875,3494832128,0.0,0.0
2024-10-28 19:30:00+00:00,69783.1015625,69842.3359375,69430.359375,69527.0703125,1963106304,0.0,0.0
2024-10-28 21:00:00+00:00,69610.7890625,70212.265625,69515.0546875,69891.796875,1723219968,0.0,0.0
2024-10-28 22:30:00+00:00,69889.625,70073.4296875,69732.46875,69902.265625,832110592,0.0,0.0
2024-10-29 00:00:00+00:00,69911.7421875,69931.1875,69737.1171875,69852.5703125,246386688,0.0,0.0
2024-10-29 01:30:00+00:00,69874.796875,71450.953125,69849.703125,71100.5,5146550272,0.0,0.0
2024-10-29 03:00:00+00:00,71127.1796875,71355.40625,70850.3125,71020.109375,1642827776,0.0,0.0
2024-10-29 04:30:00+00:00,71033.7578125,71039.3828125,70843.9296875,70986.5,922845184,0.0,0.0
2024-10-29 06:00:00+00:00,70974.1953125,71260.6328125,70914.1328125,71035.0703125,952328192,0.0,0.0
2024-10-29 07:30:00+00:00,71003.8828125,71143.5,70821.875,71092.15625,348487680,0.0,0.0
2024-10-29 09:00:00+00:00,71093.5,71281.359375,71091.9765625,71112.4375,404508672,0.0,0.0
2024-10-29 10:30:00+00:00,71104.859375,71541.2734375,71059.203125,71412.3203125,1046220800,0.0,0.0
2024-10-29 12:00:00+00:00,71395.9609375,71454.2578125,71046.09375,71150.8828125,95125504,0.0,0.0
2024-10-29 13:30:00+00:00,71179.7578125,71937.28125,70938.2265625,71859.3046875,2028019712,0.0,0.0
2024-10-29 15:00:00+00:00,71849.609375,72669.328125,71658.3125,72669.328125,4274683904,0.0,0.0
2024-10-29 16:30:00+00:00,72680.0078125,72955.5859375,72533.3515625,72777.3515625,2000662528,0.0,0.0
2024-10-29 18:00:00+00:00,72700.8671875,73546.4765625,72688.921875,72905.203125,1576542208,0.0,0.0
2024-10-29 19:30:00+00:00,72859.5,72919.2578125,71882.75,72341.4453125,2492379136,0.0,0.0
2024-10-29 21:00:00+00:00,72310.3046875,72533.046875,72199.78125,72340.9921875,407126016,0.0,0.0
2024-10-29 22:30:00+00:00,72350.2265625,72929.09375,72350.2265625,72729.890625,506216448,0.0,0.0
2024-10-30 00:00:00+00:00,72707.6328125,72707.6328125,72032.0625,72118.578125,623800320,0.0,0.0
2024-10-30 01:30:00+00:00,72123.6484375,72589.5078125,72123.6484375,72312.6015625,208953344,0.0,0.0
2024-10-30 03:00:00+00:00,72319.453125,72433.5625,72173.265625,72288.0390625,2035712,0.0,0.0
2024-10-30 04:30:00+00:00,72308.0703125,72482.515625,72232.3359375,72474.640625,182587392,0.0,0.0
2024-10-30 06:00:00+00:00,72481.2109375,72566.2890625,72286.40625,72292.4453125,61313024,0.0,0.0
2024-10-30 07:30:00+00:00,72297.296875,72519.96875,72104.5546875,72223.75,301535232,0.0,0.0
2024-10-30 09:00:00+00:00,72233.6484375,72570.9765625,72219.2578125,72444.90625,306356224,0.0,0.0
2024-10-30 10:30:00+00:00,72469.0390625,72469.0390625,71912.3515625,71912.3515625,186351616,0.0,0.0
2024-10-30 12:00:00+00:00,71954.28125,72110.203125,71712.890625,71723.1640625,1196675072,0.0,0.0
2024-10-30 13:30:00+00:00,71730.7890625,72418.328125,71462.375,72418.328125,358842368,0.0,0.0
2024-10-30 15:00:00+00:00,72402.5234375,72402.5234375,71710.640625,71977.40625,0,0.0,0.0
2024-10-30 16:30:00+00:00,71991.09375,72167.1171875,71636.40625,71846.5546875,2850816,0.0,0.0
2024-10-30 18:00:00+00:00,71869.2578125,72105.6171875,71786.2421875,71830.734375,0,0.0,0.0
2024-10-30 19:30:00+00:00,71836.703125,72800.9375,71703.4140625,72756.9453125,905973760,0.0,0.0
2024-10-30 21:00:00+00:00,72813.84375,72902.21875,72148.09375,72475.90625,27752603648,0.0,0.0
2024-10-30 22:30:00+00:00,72496.0,72637.578125,72309.1640625,72343.90625,8564736,0.0,0.0
2024-10-31 00:00:00+00:00,72334.6015625,72366.5546875,72034.5703125,72266.1796875,131821568,0.0,0.0
2024-10-31 01:30:00+00:00,72275.4609375,72512.640625,72051.1640625,72512.640625,153694208,0.0,0.0
2024-10-31 03:00:00+00:00,72521.34375,72562.015625,72240.015625,72271.4140625,99553280,0.0,0.0
2024-10-31 04:30:00+00:00,72287.984375,72342.734375,72200.15625,72273.53125,115126272,0.0,0.0
2024-10-31 06:00:00+00:00,72268.65625,72352.96875,72138.0703125,72352.96875,239833088,0.0,0.0
2024-10-31 07:30:00+00:00,72386.5546875,72445.6484375,72145.484375,72257.546875,172793856,0.0,0.0
2024-10-31 09:00:00+00:00,72256.015625,72370.2578125,72222.921875,72249.59375,28827648,0.0,0.0
2024-10-31 10:30:00+00:00,72248.828125,72647.0546875,72205.703125,72205.703125,331747328,0.0,0.0
2024-10-31 12:00:00+00:00,72202.7578125,72231.5,71948.0390625,71948.0390625,29974528,0.0,0.0
2024-10-31 13:30:00+00:00,71954.1171875,71954.1171875,70644.234375,70652.5859375,2207281152,0.0,0.0
2024-10-31 15:00:00+00:00,70734.8515625,70992.890625,70359.4453125,70488.2421875,1501200384,0.0,0.0
2024-10-31 16:30:00+00:00,70502.9375,70720.8125,70327.015625,70696.3671875,948846592,0.0,0.0
2024-10-31 18:00:00+00:00,70737.953125,70737.953125,70116.90625,70507.1875,912912384,0.0,0.0
2024-10-31 19:30:00+00:00,70462.3203125,70511.484375,69647.1953125,69897.8515625,312659968,0.0,0.0
2024-10-31 21:00:00+00:00,69932.3359375,70423.6953125,69826.5703125,70157.9765625,258523136,0.0,0.0
2024-10-31 22:30:00+00:00,70187.09375,70522.4609375,70187.09375,70241.578125,299769856,0.0,0.0
2024-11-01 00:00:00+00:00,70202.875,70362.109375,69943.1640625,69943.1640625,329482240,0.0,0.0
2024-11-01 01:30:00+00:00,69946.9296875,69946.9296875,68801.5390625,69460.5,3191455744,0.0,0.0
2024-11-01 03:00:00+00:00,69489.421875,69589.90625,69258.796875,69414.8828125,663068672,0.0,0.0
2024-11-01 04:30:00+00:00,69426.3125,69587.7421875,69417.40625,69545.8828125,242159616,0.0,0.0
2024-11-01 06:00:00+00:00,69560.25,69607.7265625,69032.1015625,69208.765625,767668224,0.0,0.0
2024-11-01 07:30:00+00:00,69201.3671875,69458.4921875,69186.296875,69294.2421875,694431744,0.0,0.0
2024-11-01 09:00:00+00:00,69304.0546875,69870.375,69263.1640625,69870.375,603107328,0.0,0.0
2024-11-01 10:30:00+00:00,69911.0625,70143.8359375,69754.3828125,69952.125,845975552,0.0,0.0
2024-11-01 12:00:00+00:00,69952.6953125,70370.3203125,69908.484375,70162.984375,1009065984,0.0,0.0
2024-11-01 13:30:00+00:00,70173.3515625,71529.5078125,70160.8828125,71136.3046875,985575424,0.0,0.0
2024-11-01 15:00:00+00:00,71249.4453125,71279.421875,69133.1640625,70179.1484375,2352627712,0.0,0.0
2024-11-01 16:30:00+00:00,70196.8671875,70345.1328125,69512.296875,69681.5078125,1372172288,0.0,0.0
2024-11-01 18:00:00+00:00,69620.1484375,69620.1484375,68823.0625,69074.09375,1103814656,0.0,0.0
2024-11-01 19:30:00+00:00,69052.9453125,69401.3671875,68932.9140625,69190.09375,447553536,0.0,0.0
2024-11-01 21:00:00+00:00,69195.328125,69361.3984375,68886.0078125,69211.0,180293632,0.0,0.0
2024-11-01 22:30:00+00:00,69219.0,69548.859375,69213.7578125,69494.734375,58400768,0.0,0.0
2024-11-02 00:00:00+00:00,69476.78125,69651.1953125,69460.6328125,69544.6796875,104390656,0.0,0.0
